ngram_n,term,positive_frequency,negative_frequency,positive_document_frequency,negative_document_frequency,positive_document_prevalence,negative_document_prevalence,log_odds_z,log_likelihood_g2
2,completely free,1,6,1,6,0.0011614401858304297,0.0052677787532923615,-1.193320154077869,2.7082409821127538
2,subscribe hope,1,6,1,6,0.0011614401858304297,0.0052677787532923615,-1.193320154077869,2.7082409821127538
2,stay date,1,6,1,6,0.0011614401858304297,0.0052677787532923615,-1.193320154077869,2.7082409821127538
2,resource click,1,6,1,6,0.0011614401858304297,0.0052677787532923615,-1.193320154077869,2.7082409821127538
2,ai agent,1,6,1,5,0.0011614401858304297,0.004389815627743635,-1.193320154077869,1.913971494116415
2,click subscribe,1,6,1,6,0.0011614401858304297,0.0052677787532923615,-1.193320154077869,2.7082409821127538
2,free resource,1,6,1,6,0.0011614401858304297,0.0052677787532923615,-1.193320154077869,2.7082409821127538
2,entry level,4,11,3,10,0.003484320557491289,0.00877963125548727,-1.2077964449130785,2.2853057793453555
2,10 years,11,21,10,18,0.011614401858304297,0.015803336259877086,-1.2669744137415335,0.634390063874398
2,ai job,2,9,1,9,0.0011614401858304297,0.007901668129938543,-1.3518210186269985,5.340274785710445
2,noticed cpa,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,career level,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,look newsletter,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,time it's,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,level stay,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,not happen,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,software engineering,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,sharing latest,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,cpa completely,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,hope look,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,advancements know,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,know cpa,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,hey noticed,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,newsletter helpful,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,job market,0,5,0,5,0.0,0.004389815627743635,-1.3577710598290935,5.639435797530489
2,newsletter sharing,0,6,0,6,0.0,0.0052677787532923615,-1.4875037920629952,6.7696022442375785
2,monthly newsletter,0,6,0,6,0.0,0.0052677787532923615,-1.4875037920629952,6.7696022442375785
2,ai monthly,0,6,0,6,0.0,0.0052677787532923615,-1.4875037920629952,6.7696022442375785
2,date ai,0,6,0,6,0.0,0.0052677787532923615,-1.4875037920629952,6.7696022442375785
2,cpa want,0,6,0,6,0.0,0.0052677787532923615,-1.4875037920629952,6.7696022442375785
2,want career,0,6,0,6,0.0,0.0052677787532923615,-1.4875037920629952,6.7696022442375785
2,ai ml,2,11,2,10,0.0023228803716608595,0.00877963125548727,-1.5824431545048183,3.8382520443116057
2,machine learning,4,19,4,17,0.004645760743321719,0.014925373134328358,-1.997663027049041,5.486349964669968
