ngram_n,term,positive_frequency,negative_frequency,positive_document_frequency,negative_document_frequency,positive_document_prevalence,negative_document_prevalence,log_odds_z,log_likelihood_g2
1,accountant,16,12,15,10,0.017421602787456445,0.00877963125548727,0.12635254306343766,2.930684290171939
1,email,16,12,12,12,0.013937282229965157,0.010535557506584723,0.12635254306343766,0.47398607406437065
1,user,16,12,12,8,0.013937282229965157,0.007023705004389816,0.12635254306343766,2.3385496552780225
1,value,16,12,15,12,0.017421602787456445,0.010535557506584723,0.12635254306343766,1.7238060089860907
1,skills,35,27,26,21,0.030197444831591175,0.018437225636523266,0.12524673236813152,2.9184408153115076
1,automated,21,16,17,15,0.019744483159117306,0.013169446883230905,0.11814563944169372,1.3305766190272195
1,important,26,20,23,16,0.026713124274099883,0.014047410008779631,0.11334039099820603,4.063091865842047
1,costs,12,9,10,7,0.011614401858304297,0.006145741878841089,0.10938880992154994,1.718094021933859
1,emails,12,9,11,8,0.012775842044134728,0.007023705004389816,0.10938880992154994,1.7021823496343957
1,right,97,77,82,69,0.09523809523809523,0.06057945566286216,0.10258241580911767,8.342418831523155
1,personally,17,13,17,13,0.019744483159117306,0.01141352063213345,0.10065645197990455,2.274037348618517
1,major,17,13,16,13,0.018583042973286876,0.01141352063213345,0.10065645197990455,1.741711706733974
1,100,22,17,22,14,0.025551684088269456,0.012291483757682178,0.09629369046181972,4.821415352085008
1,clients,42,33,38,29,0.04413472706155633,0.025460930640913083,0.09255904227451715,5.215171146340511
1,reduce,8,6,7,6,0.008130081300813009,0.0052677787532923615,0.08926549410911122,0.6144858140263509
1,worse,8,6,8,6,0.009291521486643438,0.0052677787532923615,0.08926549410911122,1.1274546182213938
1,related,8,6,8,5,0.009291521486643438,0.004389815627743635,0.08926549410911122,1.8035137926963598
1,luck,8,6,8,6,0.009291521486643438,0.0052677787532923615,0.08926549410911122,1.1274546182213938
1,population,8,6,7,6,0.008130081300813009,0.0052677787532923615,0.08926549410911122,0.6144858140263509
1,associates,8,6,6,4,0.006968641114982578,0.003511852502194908,0.08926549410911122,1.1633237411809692
1,meeting,13,10,8,8,0.009291521486643438,0.007023705004389816,0.0800730397986153,0.31470386040880305
1,term,13,10,10,10,0.011614401858304297,0.00877963125548727,0.0800730397986153,0.39418246373767607
1,specifically,13,10,13,10,0.015098722415795587,0.00877963125548727,0.0800730397986153,1.700401368621466
1,easily,13,10,12,10,0.013937282229965157,0.00877963125548727,0.0800730397986153,1.1841063301349157
1,aware,13,10,11,9,0.012775842044134728,0.007901668129938543,0.0800730397986153,1.1619290356206573
1,it'll,18,14,17,12,0.019744483159117306,0.010535557506584723,0.07672603257716616,2.8734546923124977
1,basic,28,22,26,19,0.030197444831591175,0.016681299385425813,0.07552925439552959,4.021657265699277
1,try,44,35,39,32,0.04529616724738676,0.028094820017559263,0.06377497145289474,4.185711147503479
1,lawyers,39,31,25,20,0.029036004645760744,0.01755926251097454,0.06176917493291943,2.8998240369340227
1,want,118,95,97,72,0.11265969802555169,0.06321334503950835,0.05470893309752557,15.31727566139223
1,sign,9,7,9,7,0.010452961672473868,0.006145741878841089,0.05418761133821636,1.1316115668878397
1,view,9,7,9,6,0.010452961672473868,0.0052677787532923615,0.05418761133821636,1.7494373159103702
1,manual,9,7,8,7,0.009291521486643438,0.006145741878841089,0.05418761133821636,0.6440687006840893
1,heavily,9,7,9,7,0.010452961672473868,0.006145741878841089,0.05418761133821636,1.1316115668878397
1,wish,9,7,9,7,0.010452961672473868,0.006145741878841089,0.05418761133821636,1.1316115668878397
1,helping,9,7,9,6,0.010452961672473868,0.0052677787532923615,0.05418761133821636,1.7494373159103702
1,license,9,7,9,4,0.010452961672473868,0.003511852502194908,0.05418761133821636,3.6500155225328275
1,agent,9,7,6,6,0.006968641114982578,0.0052677787532923615,0.05418761133821636,0.23554827609881657
1,push,9,7,6,6,0.006968641114982578,0.0052677787532923615,0.05418761133821636,0.23554827609881657
1,tend,9,7,8,7,0.009291521486643438,0.006145741878841089,0.05418761133821636,0.6440687006840893
1,internal,14,11,12,9,0.013937282229965157,0.007901668129938543,0.05334709159579253,1.6972445318214335
1,increase,14,11,13,9,0.015098722415795587,0.007901668129938543,0.05334709159579253,2.305491114289911
1,areas,14,11,13,11,0.015098722415795587,0.009657594381035996,0.05334709159579253,1.209422203406139
1,patients,40,32,29,25,0.03368176538908246,0.021949078138718173,0.04707333129407658,2.5387689295792146
1,technical,20,16,20,12,0.023228803716608595,0.010535557506584723,0.033236033915893005,4.964522807524991
1,worried,15,12,14,11,0.016260162601626018,0.009657594381035996,0.0287601535154267,1.7097087877868917
1,care,31,25,22,20,0.025551684088269456,0.01755926251097454,0.024327742323895486,1.506327197055028
1,following,10,8,8,8,0.009291521486643438,0.007023705004389816,0.023447632932500944,0.31470386040880305
1,took,10,8,10,8,0.011614401858304297,0.007023705004389816,0.023447632932500944,1.1439160364440792
1,expertise,10,8,8,8,0.009291521486643438,0.007023705004389816,0.023447632932500944,0.31470386040880305
1,resources,10,8,10,8,0.011614401858304297,0.007023705004389816,0.023447632932500944,1.1439160364440792
1,properly,10,8,10,7,0.011614401858304297,0.006145741878841089,0.023447632932500944,1.718094021933859
1,changed,10,8,10,8,0.011614401858304297,0.007023705004389816,0.023447632932500944,1.1439160364440792
1,needed,26,21,24,20,0.027874564459930314,0.01755926251097454,0.019264163835255633,2.3952034999090976
1,doing,91,74,78,64,0.09059233449477352,0.056189640035118525,0.011297275505187552,8.696121822360126
1,stay,16,13,16,13,0.018583042973286876,0.01141352063213345,0.005968085611936394,1.741711706733974
1,argument,16,13,14,12,0.016260162601626018,0.010535557506584723,0.005968085611936394,1.2371685103050076
1,plan,16,13,11,11,0.012775842044134728,0.009657594381035996,0.005968085611936394,0.4340435181387994
1,approach,11,9,9,9,0.010452961672473868,0.007901668129938543,-0.003981108308775217,0.35440266082952876
1,effective,11,9,9,9,0.010452961672473868,0.007901668129938543,-0.003981108308775217,0.35440266082952876
1,putting,11,9,11,9,0.012775842044134728,0.007901668129938543,-0.003981108308775217,1.1619290356206573
1,media,11,9,9,9,0.010452961672473868,0.007901668129938543,-0.003981108308775217,0.35440266082952876
1,github,11,9,9,9,0.010452961672473868,0.007901668129938543,-0.003981108308775217,0.35440266082952876
1,robot,11,9,9,6,0.010452961672473868,0.0052677787532923615,-0.003981108308775217,1.7494373159103702
1,reading,22,18,18,13,0.020905923344947737,0.01141352063213345,-0.00557024510873396,2.85875341311075
1,end,39,32,35,25,0.04065040650406504,0.021949078138718173,-0.014250363481862498,5.820145611705513
1,knowledge,28,23,27,20,0.0313588850174216,0.01755926251097454,-0.014369681375722147,4.017782288914551
1,developed,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,piece,6,5,6,4,0.006968641114982578,0.003511852502194908,-0.02041968303770573,1.1633237411809692
1,anymore,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,sorry,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,jump,6,5,6,4,0.006968641114982578,0.003511852502194908,-0.02041968303770573,1.1633237411809692
1,bigger,6,5,6,4,0.006968641114982578,0.003511852502194908,-0.02041968303770573,1.1633237411809692
1,tells,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,confident,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,operations,6,5,5,5,0.005807200929152149,0.004389815627743635,-0.02041968303770573,0.1960909992757378
1,progress,6,5,5,5,0.005807200929152149,0.004389815627743635,-0.02041968303770573,0.1960909992757378
1,fairly,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,factors,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,turning,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,slightly,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,natural,6,5,6,5,0.006968641114982578,0.004389815627743635,-0.02041968303770573,0.5887365298659448
1,copyright,6,5,6,4,0.006968641114982578,0.003511852502194908,-0.02041968303770573,1.1633237411809692
1,saying,34,28,31,23,0.036004645760743324,0.02019315188762072,-0.02159402682912378,4.607680143087601
1,word,23,19,14,17,0.016260162601626018,0.014925373134328358,-0.023540969033502255,0.05704328930747904
1,generative,12,10,11,9,0.012775842044134728,0.007901668129938543,-0.028802975158663688,1.1619290356206573
1,result,12,10,12,9,0.013937282229965157,0.007901668129938543,-0.028802975158663688,1.6972445318214335
1,exam,12,10,9,9,0.010452961672473868,0.007901668129938543,-0.028802975158663688,0.35440266082952876
1,family,12,10,10,9,0.011614401858304297,0.007901668129938543,-0.028802975158663688,0.7099841233613837
1,evidence,12,10,8,8,0.009291521486643438,0.007023705004389816,-0.028802975158663688,0.31470386040880305
1,learned,12,10,11,9,0.012775842044134728,0.007901668129938543,-0.028802975158663688,1.1619290356206573
1,team,18,15,15,14,0.017421602787456445,0.012291483757682178,-0.03524912871644982,0.893191528552002
1,eventually,18,15,18,14,0.020905923344947737,0.012291483757682178,-0.03524912871644982,2.28187319158767
1,idea,30,25,26,21,0.030197444831591175,0.018437225636523266,-0.04548623427557698,2.9184408153115076
1,fall,7,6,7,6,0.008130081300813009,0.0052677787532923615,-0.051308300068923514,0.6144858140263509
1,boss,7,6,7,5,0.008130081300813009,0.004389815627743635,-0.051308300068923514,1.135540209793981
1,experts,7,6,6,6,0.006968641114982578,0.0052677787532923615,-0.051308300068923514,0.23554827609881657
1,board,7,6,5,5,0.005807200929152149,0.004389815627743635,-0.051308300068923514,0.1960909992757378
1,impressive,7,6,6,6,0.006968641114982578,0.0052677787532923615,-0.051308300068923514,0.23554827609881657
1,nurses,7,6,5,6,0.005807200929152149,0.0052677787532923615,-0.051308300068923514,0.025977727633076597
1,cheaper,7,6,7,6,0.008130081300813009,0.0052677787532923615,-0.051308300068923514,0.6144858140263509
1,seniors,7,6,6,5,0.006968641114982578,0.004389815627743635,-0.051308300068923514,0.5887365298659448
1,sell,7,6,6,5,0.006968641114982578,0.004389815627743635,-0.051308300068923514,0.5887365298659448
1,specialty,7,6,7,5,0.008130081300813009,0.004389815627743635,-0.051308300068923514,1.135540209793981
1,changes,13,11,11,10,0.012775842044134728,0.00877963125548727,-0.051520911220153856,0.7450755665544988
1,calls,13,11,9,9,0.010452961672473868,0.007901668129938543,-0.051520911220153856,0.35440266082952876
1,created,13,11,11,11,0.012775842044134728,0.009657594381035996,-0.051520911220153856,0.4340435181387994
1,question,43,36,39,34,0.04529616724738676,0.029850746268656716,-0.06634226308647073,3.28752671242947
1,efficient,20,17,19,16,0.022067363530778164,0.014047410008779631,-0.07186670446700762,1.8118586412454398
1,imagine,20,17,19,17,0.022067363530778164,0.014925373134328358,-0.07186670446700762,1.3986328462111182
1,deep,14,12,12,11,0.013937282229965157,0.009657594381035996,-0.07250588303496062,0.7811227377376238
1,government,8,7,8,7,0.009291521486643438,0.006145741878841089,-0.07804720261832815,0.6440687006840893
1,options,8,7,7,7,0.008130081300813009,0.006145741878841089,-0.07804720261832815,0.2750858144889998
1,energy,8,7,5,6,0.005807200929152149,0.0052677787532923615,-0.07804720261832815,0.025977727633076597
1,dental,8,7,6,4,0.006968641114982578,0.003511852502194908,-0.07804720261832815,1.1633237411809692
1,reason,33,28,32,26,0.03716608594657375,0.0228270412642669,-0.0882755026406469,3.5361563593592926
1,public,21,18,13,17,0.015098722415795587,0.014925373134328358,-0.08878883134808242,0.0009967515787785153
1,bookkeeping,21,18,13,7,0.015098722415795587,0.006145741878841089,-0.08878883134808242,3.9368095857206633
1,what's,21,18,19,17,0.022067363530778164,0.014925373134328358,-0.08878883134808242,1.3986328462111182
1,short,15,13,14,11,0.016260162601626018,0.009657594381035996,-0.09203896568195016,1.7097087877868917
1,difficult,15,13,14,11,0.016260162601626018,0.009657594381035996,-0.09203896568195016,1.7097087877868917
1,cause,15,13,14,12,0.016260162601626018,0.010535557506584723,-0.09203896568195016,1.2371685103050076
1,site,9,8,8,5,0.009291521486643438,0.004389815627743635,-0.10175933443603485,1.8035137926963598
1,expert,9,8,8,8,0.009291521486643438,0.007023705004389816,-0.10175933443603485,0.31470386040880305
1,article,9,8,8,7,0.009291521486643438,0.006145741878841089,-0.10175933443603485,0.6440687006840893
1,assume,9,8,7,8,0.008130081300813009,0.007023705004389816,-0.10175933443603485,0.08016080569912187
1,hold,9,8,9,8,0.010452961672473868,0.007023705004389816,-0.10175933443603485,0.6761571544217961
1,terrible,9,8,9,8,0.010452961672473868,0.007023705004389816,-0.10175933443603485,0.6761571544217961
1,implement,9,8,9,8,0.010452961672473868,0.007023705004389816,-0.10175933443603485,0.6761571544217961
1,play,9,8,8,8,0.009291521486643438,0.007023705004389816,-0.10175933443603485,0.31470386040880305
1,considering,9,8,9,8,0.010452961672473868,0.007023705004389816,-0.10175933443603485,0.6761571544217961
1,laws,9,8,9,5,0.010452961672473868,0.004389815627743635,-0.10175933443603485,2.569482408385009
1,decide,9,8,9,8,0.010452961672473868,0.007023705004389816,-0.10175933443603485,0.6761571544217961
1,limited,9,8,9,8,0.010452961672473868,0.007023705004389816,-0.10175933443603485,0.6761571544217961
1,goes,16,14,16,13,0.018583042973286876,0.01141352063213345,-0.11033799845627504,1.741711706733974
1,app,16,14,14,13,0.016260162601626018,0.01141352063213345,-0.11033799845627504,0.855307737009368
1,replace,95,80,75,64,0.08710801393728224,0.056189640035118525,-0.12099225483400634,7.165791785294573
1,reality,10,9,9,8,0.010452961672473868,0.007023705004389816,-0.1231642572557506,0.6761571544217961
1,numbers,10,9,9,8,0.010452961672473868,0.007023705004389816,-0.1231642572557506,0.6761571544217961
1,create,42,36,34,32,0.03948896631823461,0.028094820017559263,-0.12559168778139077,1.973772083586038
1,uses,17,15,17,12,0.019744483159117306,0.010535557506584723,-0.12757510317783027,2.8734546923124977
1,means,24,21,22,19,0.025551684088269456,0.016681299385425813,-0.13513833974791573,1.8984624503689878
1,terms,11,10,8,9,0.009291521486643438,0.007901668129938543,-0.14275011481560393,0.11167293984069859
1,news,11,10,10,8,0.011614401858304297,0.007023705004389816,-0.14275011481560393,1.1439160364440792
1,massive,11,10,10,7,0.011614401858304297,0.006145741878841089,-0.14275011481560393,1.718094021933859
1,copy,18,16,16,14,0.018583042973286876,0.012291483757682178,-0.14388856496906946,1.2980687983469998
1,feel,50,43,44,37,0.05110336817653891,0.0324846356453029,-0.14638366568338956,4.322007725476048
1,20,25,22,20,20,0.023228803716608595,0.01755926251097454,-0.1493507257941065,0.7964909226009995
1,bit,19,17,17,15,0.019744483159117306,0.013169446883230905,-0.15939111083191837,1.3305766190272195
1,we'll,12,11,11,10,0.012775842044134728,0.00877963125548727,-0.1608630728908129,0.7450755665544988
1,local,12,11,11,9,0.012775842044134728,0.007901668129938543,-0.1608630728908129,1.1619290356206573
1,google,39,34,33,27,0.03832752613240418,0.02370500438981563,-0.1631379507650964,3.5586408234587417
1,automation,20,18,15,16,0.017421602787456445,0.014047410008779631,-0.17417581577842817,0.362936393153086
1,senior,20,18,14,15,0.016260162601626018,0.013169446883230905,-0.17417581577842817,0.3252243385056963
1,huge,20,18,20,18,0.023228803716608595,0.015803336259877086,-0.17417581577842817,1.433887648883851
1,they're,40,35,36,30,0.041811846689895474,0.02633889376646181,-0.17450657567708677,3.634233908304063
1,high,27,24,26,22,0.030197444831591175,0.019315188762071993,-0.1762444583277969,2.4489770476051227
1,dont,13,12,8,10,0.009291521486643438,0.00877963125548727,-0.17775747741169748,0.014370100638041117
1,happens,13,12,12,12,0.013937282229965157,0.010535557506584723,-0.17775747741169748,0.47398607406437065
1,devs,13,12,8,11,0.009291521486643438,0.009657594381035996,-0.17775747741169748,0.006995995216309114
1,integration,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,incredibly,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,despite,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,address,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,effect,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,sessions,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,education,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,actively,5,5,5,5,0.005807200929152149,0.004389815627743635,-0.18548250052021495,0.1960909992757378
1,asking,28,25,26,24,0.030197444831591175,0.021071115013169446,-0.18901032418718464,1.6570546117465366
1,physicians,14,13,8,11,0.009291521486643438,0.009657594381035996,-0.19362571191229988,0.006995995216309114
1,interesting,14,13,13,13,0.015098722415795587,0.01141352063213345,-0.19362571191229988,0.5140103825767781
1,future,42,37,35,33,0.04065040650406504,0.02897278314310799,-0.19645483444766396,2.0143998100536926
1,weeks,6,6,5,6,0.005807200929152149,0.0052677787532923615,-0.20317994810475348,0.025977727633076597
1,businesses,6,6,5,6,0.005807200929152149,0.0052677787532923615,-0.20317994810475348,0.025977727633076597
1,record,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,shows,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,rates,6,6,6,4,0.006968641114982578,0.003511852502194908,-0.20317994810475348,1.1633237411809692
1,instance,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,mainly,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,openai,6,6,4,6,0.004645760743321719,0.0052677787532923615,-0.20317994810475348,0.03837891718623998
1,explaining,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,conversation,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,include,6,6,5,6,0.005807200929152149,0.0052677787532923615,-0.20317994810475348,0.025977727633076597
1,group,6,6,5,6,0.005807200929152149,0.0052677787532923615,-0.20317994810475348,0.025977727633076597
1,teach,6,6,6,6,0.006968641114982578,0.0052677787532923615,-0.20317994810475348,0.23554827609881657
1,days,15,14,14,12,0.016260162601626018,0.010535557506584723,-0.2086168533290623,1.2371685103050076
1,getting,50,44,45,42,0.05226480836236934,0.03687445127304653,-0.21131124660016407,2.761798247200174
1,judge,7,7,5,7,0.005807200929152149,0.006145741878841089,-0.21945647943039764,0.009448648803536686
1,private,7,7,6,7,0.006968641114982578,0.006145741878841089,-0.21945647943039764,0.051153055268953085
1,predict,7,7,6,6,0.006968641114982578,0.0052677787532923615,-0.21945647943039764,0.23554827609881657
1,plenty,7,7,7,7,0.008130081300813009,0.006145741878841089,-0.21945647943039764,0.2750858144889998
1,thousands,7,7,5,6,0.005807200929152149,0.0052677787532923615,-0.21945647943039764,0.025977727633076597
1,written,16,15,13,14,0.015098722415795587,0.012291483757682178,-0.22284880689485065,0.2879240445881468
1,yes,38,34,34,32,0.03948896631823461,0.028094820017559263,-0.22548388989849613,1.973772083586038
1,know,152,130,118,115,0.13704994192799072,0.1009657594381036,-0.22876576899312473,6.1479774873869175
1,discussion,8,8,8,7,0.009291521486643438,0.006145741878841089,-0.2346080204103564,0.6440687006840893
1,afford,8,8,7,6,0.008130081300813009,0.0052677787532923615,-0.2346080204103564,0.6144858140263509
1,longer,8,8,8,8,0.009291521486643438,0.007023705004389816,-0.2346080204103564,0.31470386040880305
1,return,8,8,7,8,0.008130081300813009,0.007023705004389816,-0.2346080204103564,0.08016080569912187
1,willing,8,8,6,7,0.006968641114982578,0.006145741878841089,-0.2346080204103564,0.051153055268953085
1,slow,8,8,8,6,0.009291521486643438,0.0052677787532923615,-0.2346080204103564,1.1274546182213938
1,guy,8,8,8,8,0.009291521486643438,0.007023705004389816,-0.2346080204103564,0.31470386040880305
1,particularly,8,8,5,8,0.005807200929152149,0.007023705004389816,-0.2346080204103564,0.11351433672090172
1,reasons,9,9,7,8,0.008130081300813009,0.007023705004389816,-0.2488401535679688,0.08016080569912187
1,hype,9,9,8,7,0.009291521486643438,0.006145741878841089,-0.2488401535679688,0.6440687006840893
1,home,9,9,9,9,0.010452961672473868,0.007901668129938543,-0.2488401535679688,0.35440266082952876
1,talk,18,17,16,17,0.018583042973286876,0.014925373134328358,-0.24939739685600149,0.40100042440579386
1,product,26,24,26,17,0.030197444831591175,0.014925373134328358,-0.251430943374082,5.3719218186121775
1,outside,10,10,10,10,0.011614401858304297,0.00877963125548727,-0.26230257873270973,0.39418246373767607
1,oh,10,10,10,10,0.011614401858304297,0.00877963125548727,-0.26230257873270973,0.39418246373767607
1,lower,10,10,10,9,0.011614401858304297,0.007901668129938543,-0.26230257873270973,0.7099841233613837
1,model,42,38,34,30,0.03948896631823461,0.02633889376646181,-0.26643244118531334,2.705705163971489
1,easier,20,19,19,19,0.022067363530778164,0.016681299385425813,-0.2738454802845263,0.7558872285829352
1,option,11,11,11,10,0.012775842044134728,0.00877963125548727,-0.27510831625456417,0.7450755665544988
1,image,11,11,9,9,0.010452961672473868,0.007901668129938543,-0.27510831625456417,0.35440266082952876
1,kind,36,33,32,29,0.03716608594657375,0.025460930640913083,-0.27872395086380425,2.2464848438283074
1,matter,21,20,20,19,0.023228803716608595,0.016681299385425813,-0.28541198509752874,1.0877943035703597
1,hit,12,12,12,9,0.013937282229965157,0.007901668129938543,-0.28734517692277073,1.6972445318214335
1,products,12,12,11,11,0.012775842044134728,0.009657594381035996,-0.28734517692277073,0.4340435181387994
1,version,12,12,12,12,0.013937282229965157,0.010535557506584723,-0.28734517692277073,0.47398607406437065
1,faster,22,21,21,19,0.024390243902439025,0.016681299385425813,-0.2965942283278251,1.4698136488408284
1,doubt,13,13,10,12,0.011614401858304297,0.010535557506584723,-0.29908299513712233,0.05224560106880527
1,near,13,13,12,8,0.013937282229965157,0.007023705004389816,-0.29908299513712233,2.3385496552780225
1,practice,23,22,22,17,0.025551684088269456,0.014925373134328358,-0.3074257373169923,2.8592423380102314
1,study,14,14,13,11,0.015098722415795587,0.009657594381035996,-0.3103783942157652,1.209422203406139
1,figure,14,14,13,13,0.015098722415795587,0.01141352063213345,-0.3103783942157652,0.5140103825767781
1,explain,14,14,12,13,0.013937282229965157,0.01141352063213345,-0.3103783942157652,0.2511145307175555
1,say,75,67,66,56,0.07665505226480836,0.04916593503072871,-0.31153086395270385,6.39408442114944
1,completely,32,30,29,27,0.03368176538908246,0.02370500438981563,-0.31525128535338764,1.7738680980586636
1,low,18,18,16,18,0.018583042973286876,0.015803336259877086,-0.3519636502948729,0.22528991417431365
1,development,19,19,19,17,0.022067363530778164,0.014925373134328358,-0.3616160031114413,1.3986328462111182
1,staff,19,19,16,15,0.018583042973286876,0.013169446883230905,-0.3616160031114413,0.9314882902786596
1,come,37,35,35,33,0.04065040650406504,0.02897278314310799,-0.36173940906983365,2.0143998100536926
1,simple,29,28,26,25,0.030197444831591175,0.021949078138718173,-0.36645302453927087,1.3286821597454228
1,qualified,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,solving,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,click,5,6,4,6,0.004645760743321719,0.0052677787532923615,-0.36846655457106714,0.03837891718623998
1,users,5,6,5,5,0.005807200929152149,0.004389815627743635,-0.36846655457106714,0.1960909992757378
1,lying,5,6,4,6,0.004645760743321719,0.0052677787532923615,-0.36846655457106714,0.03837891718623998
1,concern,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,concerned,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,expected,5,6,5,5,0.005807200929152149,0.004389815627743635,-0.36846655457106714,0.1960909992757378
1,forget,5,6,5,5,0.005807200929152149,0.004389815627743635,-0.36846655457106714,0.1960909992757378
1,cross,5,6,5,5,0.005807200929152149,0.004389815627743635,-0.36846655457106714,0.1960909992757378
1,unlike,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,nonsense,5,6,5,5,0.005807200929152149,0.004389815627743635,-0.36846655457106714,0.1960909992757378
1,rest,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,purpose,5,6,5,6,0.005807200929152149,0.0052677787532923615,-0.36846655457106714,0.025977727633076597
1,new,90,81,71,72,0.08246225319396051,0.06321334503950835,-0.37004881090583214,2.7129874774198726
1,cpa,20,20,11,12,0.012775842044134728,0.010535557506584723,-0.37101830026573845,0.21490242728389264
1,friends,6,7,6,7,0.006968641114982578,0.006145741878841089,-0.37150208786353733,0.051153055268953085
1,they've,6,7,6,7,0.006968641114982578,0.006145741878841089,-0.37150208786353733,0.051153055268953085
1,scenario,6,7,6,5,0.006968641114982578,0.004389815627743635,-0.37150208786353733,0.5887365298659448
1,core,6,7,6,7,0.006968641114982578,0.006145741878841089,-0.37150208786353733,0.051153055268953085
1,cutting,6,7,6,6,0.006968641114982578,0.0052677787532923615,-0.37150208786353733,0.23554827609881657
1,compared,6,7,6,7,0.006968641114982578,0.006145741878841089,-0.37150208786353733,0.051153055268953085
1,discovery,6,7,6,7,0.006968641114982578,0.006145741878841089,-0.37150208786353733,0.051153055268953085
1,drive,6,7,6,6,0.006968641114982578,0.0052677787532923615,-0.37150208786353733,0.23554827609881657
1,various,6,7,6,7,0.006968641114982578,0.006145741878841089,-0.37150208786353733,0.051153055268953085
1,there's,62,57,52,46,0.06039488966318235,0.04038630377524144,-0.37547937759332856,4.165058382985155
1,depends,7,8,7,8,0.008130081300813009,0.007023705004389816,-0.37615753209310654,0.08016080569912187
1,levels,7,8,6,7,0.006968641114982578,0.006145741878841089,-0.37615753209310654,0.051153055268953085
1,application,7,8,6,7,0.006968641114982578,0.006145741878841089,-0.37615753209310654,0.051153055268953085
1,hopefully,7,8,7,8,0.008130081300813009,0.007023705004389816,-0.37615753209310654,0.08016080569912187
1,passed,7,8,7,7,0.008130081300813009,0.006145741878841089,-0.37615753209310654,0.2750858144889998
1,happy,7,8,7,8,0.008130081300813009,0.007023705004389816,-0.37615753209310654,0.08016080569912187
1,imo,7,8,7,8,0.008130081300813009,0.007023705004389816,-0.37615753209310654,0.08016080569912187
1,unfortunately,7,8,7,7,0.008130081300813009,0.006145741878841089,-0.37615753209310654,0.2750858144889998
1,gone,7,8,7,8,0.008130081300813009,0.007023705004389816,-0.37615753209310654,0.08016080569912187
1,replacing,21,21,20,20,0.023228803716608595,0.01755926251097454,-0.3801890943880816,0.7964909226009995
1,thank,8,9,7,9,0.008130081300813009,0.007901668129938543,-0.3818049981625842,0.0032194573216487166
1,bring,8,9,8,9,0.009291521486643438,0.007901668129938543,-0.3818049981625842,0.11167293984069859
1,15,8,9,8,7,0.009291521486643438,0.006145741878841089,-0.3818049981625842,0.6440687006840893
1,states,8,9,6,6,0.006968641114982578,0.0052677787532923615,-0.3818049981625842,0.23554827609881657
1,account,8,9,7,8,0.008130081300813009,0.007023705004389816,-0.3818049981625842,0.08016080569912187
1,chance,8,9,7,9,0.008130081300813009,0.007901668129938543,-0.3818049981625842,0.0032194573216487166
1,skill,8,9,7,7,0.008130081300813009,0.006145741878841089,-0.3818049981625842,0.2750858144889998
1,white,8,9,5,8,0.005807200929152149,0.007023705004389816,-0.3818049981625842,0.11351433672090172
1,planning,8,9,8,8,0.009291521486643438,0.007023705004389816,-0.3818049981625842,0.31470386040880305
